text,upvotes,downvotes,student_id,comment_id
Here is a comment by student #2985 for the class with id #001489. I give it 3 difficulty and 4 quality.,8,0,2985,9519
Here is a comment by student #3566 for the class with id #001489. I give it 4 difficulty and 5 quality.,4,2,3566,9520
Here is a comment by student #2847 for the class with id #001489. I give it 2 difficulty and 1 quality.,0,0,2847,9521
Here is a comment by student #1196 for the class with id #001489. I give it 2 difficulty and 2 quality.,4,1,1196,9522
Here is a comment by student #2019 for the class with id #001489. I give it 5 difficulty and 3 quality.,8,2,2019,9523
Here is a comment by student #2782 for the class with id #004650. I give it 4 difficulty and 2 quality.,7,0,2782,9524
Here is a comment by student #3170 for the class with id #004650. I give it 3 difficulty and 4 quality.,3,0,3170,9525
Here is a comment by student #3469 for the class with id #004650. I give it 3 difficulty and 3 quality.,0,0,3469,9526
Here is a comment by student #3299 for the class with id #004650. I give it 4 difficulty and 1 quality.,2,2,3299,9527
Here is a comment by student #3694 for the class with id #004650. I give it 1 difficulty and 2 quality.,7,1,3694,9528
Here is a comment by student #1695 for the class with id #004650. I give it 3 difficulty and 2 quality.,8,0,1695,9529
Here is a comment by student #2895 for the class with id #004650. I give it 2 difficulty and 3 quality.,6,1,2895,9530
Here is a comment by student #1874 for the class with id #004650. I give it 2 difficulty and 4 quality.,5,2,1874,9531
Here is a comment by student #3263 for the class with id #004650. I give it 3 difficulty and 1 quality.,0,2,3263,9532
Here is a comment by student #2913 for the class with id #004650. I give it 3 difficulty and 1 quality.,0,0,2913,9533
Here is a comment by student #1106 for the class with id #004650. I give it 5 difficulty and 1 quality.,2,1,1106,9534
Here is a comment by student #3707 for the class with id #004650. I give it 5 difficulty and 5 quality.,0,2,3707,9535
Here is a comment by student #3797 for the class with id #004650. I give it 5 difficulty and 4 quality.,2,0,3797,9536
Here is a comment by student #2402 for the class with id #022832. I give it 5 difficulty and 2 quality.,2,0,2402,9537
Here is a comment by student #1221 for the class with id #022832. I give it 4 difficulty and 3 quality.,0,0,1221,9538
Here is a comment by student #2342 for the class with id #022832. I give it 1 difficulty and 5 quality.,8,0,2342,9539
Here is a comment by student #1672 for the class with id #022832. I give it 5 difficulty and 3 quality.,2,1,1672,9540
Here is a comment by student #3655 for the class with id #022832. I give it 2 difficulty and 4 quality.,0,0,3655,9541
Here is a comment by student #2412 for the class with id #004658. I give it 5 difficulty and 1 quality.,2,0,2412,9542
Here is a comment by student #2992 for the class with id #004658. I give it 2 difficulty and 2 quality.,5,2,2992,9543
Here is a comment by student #3420 for the class with id #004658. I give it 4 difficulty and 4 quality.,3,0,3420,9544
Here is a comment by student #3883 for the class with id #004658. I give it 1 difficulty and 1 quality.,0,0,3883,9545
Here is a comment by student #2723 for the class with id #004658. I give it 1 difficulty and 1 quality.,2,0,2723,9546
Here is a comment by student #3193 for the class with id #004658. I give it 2 difficulty and 5 quality.,6,2,3193,9547
Here is a comment by student #1607 for the class with id #004658. I give it 3 difficulty and 4 quality.,6,0,1607,9548
Here is a comment by student #1326 for the class with id #004658. I give it 1 difficulty and 4 quality.,8,0,1326,9549
Here is a comment by student #2389 for the class with id #004658. I give it 2 difficulty and 1 quality.,5,0,2389,9550
Here is a comment by student #3439 for the class with id #004658. I give it 1 difficulty and 4 quality.,8,0,3439,9551
Here is a comment by student #2778 for the class with id #004658. I give it 2 difficulty and 3 quality.,0,0,2778,9552
Here is a comment by student #1310 for the class with id #004658. I give it 4 difficulty and 3 quality.,0,0,1310,9553
Here is a comment by student #2971 for the class with id #004658. I give it 3 difficulty and 1 quality.,5,0,2971,9554
Here is a comment by student #1703 for the class with id #004658. I give it 3 difficulty and 5 quality.,0,0,1703,9555
Here is a comment by student #2374 for the class with id #004658. I give it 5 difficulty and 1 quality.,0,0,2374,9556
Here is a comment by student #2745 for the class with id #004658. I give it 4 difficulty and 5 quality.,0,0,2745,9557
Here is a comment by student #1205 for the class with id #004658. I give it 3 difficulty and 3 quality.,1,0,1205,9558
Here is a comment by student #2616 for the class with id #004658. I give it 4 difficulty and 4 quality.,4,0,2616,9559
Here is a comment by student #2104 for the class with id #004658. I give it 4 difficulty and 5 quality.,4,1,2104,9560
Here is a comment by student #3495 for the class with id #004658. I give it 1 difficulty and 3 quality.,7,0,3495,9561
Here is a comment by student #3256 for the class with id #004658. I give it 3 difficulty and 4 quality.,0,0,3256,9562
Here is a comment by student #3645 for the class with id #004658. I give it 5 difficulty and 2 quality.,4,0,3645,9563
Here is a comment by student #1815 for the class with id #004658. I give it 5 difficulty and 5 quality.,0,0,1815,9564
Here is a comment by student #2468 for the class with id #004658. I give it 5 difficulty and 4 quality.,3,0,2468,9565
Here is a comment by student #1773 for the class with id #016035. I give it 5 difficulty and 1 quality.,0,0,1773,9566
Here is a comment by student #2802 for the class with id #016035. I give it 4 difficulty and 1 quality.,5,0,2802,9567
Here is a comment by student #1333 for the class with id #016035. I give it 2 difficulty and 1 quality.,3,0,1333,9568
Here is a comment by student #1764 for the class with id #016035. I give it 5 difficulty and 5 quality.,5,1,1764,9569
Here is a comment by student #3577 for the class with id #016035. I give it 5 difficulty and 2 quality.,6,0,3577,9570
Here is a comment by student #2317 for the class with id #016035. I give it 1 difficulty and 5 quality.,0,0,2317,9571
Here is a comment by student #2057 for the class with id #016035. I give it 1 difficulty and 1 quality.,0,0,2057,9572
Here is a comment by student #3147 for the class with id #016035. I give it 1 difficulty and 4 quality.,6,2,3147,9573
Here is a comment by student #3767 for the class with id #016035. I give it 4 difficulty and 1 quality.,0,0,3767,9574
Here is a comment by student #1223 for the class with id #017352. I give it 4 difficulty and 4 quality.,8,1,1223,9575
Here is a comment by student #2082 for the class with id #017352. I give it 5 difficulty and 5 quality.,0,1,2082,9576
Here is a comment by student #3065 for the class with id #017352. I give it 2 difficulty and 4 quality.,0,0,3065,9577
Here is a comment by student #3423 for the class with id #017352. I give it 5 difficulty and 2 quality.,1,2,3423,9578
Here is a comment by student #3473 for the class with id #017352. I give it 1 difficulty and 3 quality.,1,1,3473,9579
Here is a comment by student #1165 for the class with id #017352. I give it 2 difficulty and 4 quality.,0,0,1165,9580
Here is a comment by student #2283 for the class with id #017352. I give it 1 difficulty and 3 quality.,0,0,2283,9581
Here is a comment by student #2883 for the class with id #017352. I give it 2 difficulty and 4 quality.,7,0,2883,9582
Here is a comment by student #2095 for the class with id #017352. I give it 2 difficulty and 5 quality.,5,0,2095,9583
Here is a comment by student #3457 for the class with id #017352. I give it 3 difficulty and 5 quality.,7,0,3457,9584
Here is a comment by student #2476 for the class with id #017352. I give it 4 difficulty and 5 quality.,3,0,2476,9585
Here is a comment by student #2075 for the class with id #017352. I give it 2 difficulty and 1 quality.,6,0,2075,9586
Here is a comment by student #3666 for the class with id #017352. I give it 5 difficulty and 3 quality.,5,0,3666,9587
Here is a comment by student #3108 for the class with id #017352. I give it 5 difficulty and 1 quality.,0,0,3108,9588
Here is a comment by student #2023 for the class with id #020479. I give it 3 difficulty and 3 quality.,3,1,2023,9589
Here is a comment by student #1193 for the class with id #020479. I give it 5 difficulty and 1 quality.,2,0,1193,9590
Here is a comment by student #3453 for the class with id #020479. I give it 5 difficulty and 3 quality.,0,0,3453,9591
Here is a comment by student #3143 for the class with id #020479. I give it 1 difficulty and 1 quality.,3,0,3143,9592
Here is a comment by student #3332 for the class with id #020479. I give it 1 difficulty and 3 quality.,1,0,3332,9593
Here is a comment by student #3545 for the class with id #020479. I give it 5 difficulty and 1 quality.,1,0,3545,9594
Here is a comment by student #3534 for the class with id #020479. I give it 3 difficulty and 3 quality.,5,2,3534,9595
Here is a comment by student #2058 for the class with id #020479. I give it 4 difficulty and 2 quality.,1,0,2058,9596
Here is a comment by student #3974 for the class with id #020480. I give it 1 difficulty and 1 quality.,7,2,3974,9597
Here is a comment by student #3691 for the class with id #020480. I give it 2 difficulty and 5 quality.,7,0,3691,9598
Here is a comment by student #2705 for the class with id #020480. I give it 3 difficulty and 4 quality.,3,0,2705,9599
Here is a comment by student #2255 for the class with id #020480. I give it 4 difficulty and 5 quality.,6,0,2255,9600
Here is a comment by student #3576 for the class with id #020480. I give it 4 difficulty and 5 quality.,0,0,3576,9601
Here is a comment by student #3875 for the class with id #020480. I give it 4 difficulty and 3 quality.,1,0,3875,9602
Here is a comment by student #1877 for the class with id #020480. I give it 1 difficulty and 3 quality.,5,0,1877,9603
Here is a comment by student #1457 for the class with id #020480. I give it 5 difficulty and 3 quality.,2,0,1457,9604
Here is a comment by student #1765 for the class with id #020480. I give it 5 difficulty and 1 quality.,7,0,1765,9605
Here is a comment by student #1888 for the class with id #020480. I give it 3 difficulty and 3 quality.,7,0,1888,9606
Here is a comment by student #1548 for the class with id #020480. I give it 1 difficulty and 3 quality.,7,0,1548,9607
Here is a comment by student #3755 for the class with id #020480. I give it 2 difficulty and 5 quality.,0,2,3755,9608
Here is a comment by student #1688 for the class with id #020480. I give it 3 difficulty and 3 quality.,3,1,1688,9609
Here is a comment by student #1752 for the class with id #001504. I give it 2 difficulty and 2 quality.,1,1,1752,9610
Here is a comment by student #3119 for the class with id #001504. I give it 1 difficulty and 2 quality.,6,0,3119,9611
Here is a comment by student #2511 for the class with id #001504. I give it 5 difficulty and 5 quality.,1,1,2511,9612
Here is a comment by student #1640 for the class with id #001504. I give it 1 difficulty and 1 quality.,8,2,1640,9613
Here is a comment by student #1570 for the class with id #001504. I give it 5 difficulty and 2 quality.,3,1,1570,9614
Here is a comment by student #2202 for the class with id #001504. I give it 3 difficulty and 1 quality.,1,0,2202,9615
